equip_type	equip_id	location_index	corrected_code	corrected_name	notes	timestamp	verified
post	B012734					2026-07-15T15:54:31	true
post	B012740		17957	Rua Cosmorama		2026-07-15T15:14:39	
post	B012808					2026-07-15T15:54:31	true
post	B013103					2026-07-15T15:54:31	true
post	B013106					2026-07-15T15:54:31	true
post	B013108					2026-07-15T15:54:31	true
post	B013116					2026-07-15T15:54:31	true
post	B013117					2026-07-15T15:54:31	true
post	B013119					2026-07-15T15:54:31	true
post	B013120					2026-07-15T15:54:31	true
post	B013122					2026-07-15T15:54:31	true
post	B013124					2026-07-15T15:54:31	true
post	B013150					2026-07-15T15:54:31	true
post	B013152		53996	Avenida Santos Dumont		2026-07-15T15:51:53	
post	B013153		53996	Avenida Santos Dumont		2026-07-15T15:51:53	
post	B013154		53996	Avenida Santos Dumont		2026-07-15T15:51:53	
post	B013159					2026-07-15T15:54:31	true
post	B013213					2026-07-15T15:54:31	true
post	B013214					2026-07-15T15:54:31	true
post	B013215					2026-07-15T15:54:31	true
post	B013216					2026-07-15T15:54:31	true
post	B013218					2026-07-15T15:54:31	true
post	B013219					2026-07-15T15:54:31	true
post	B013220					2026-07-15T15:54:31	true
post	B013221					2026-07-15T15:54:31	true
post	B013222					2026-07-15T15:54:31	true
post	B013223					2026-07-15T15:54:31	true
post	B013228					2026-07-15T15:54:31	true
post	B013244					2026-07-15T15:54:31	true
post	B013313					2026-07-15T15:54:31	true
post	B013314					2026-07-15T15:54:31	true
post	B013327					2026-07-15T15:54:31	true
post	B013328					2026-07-15T15:54:31	true
post	B013343					2026-07-15T15:54:31	true
post	B013354					2026-07-15T15:54:31	true
post	B013415					2026-07-15T15:54:31	true
post	B013465					2026-07-15T15:54:31	true
post	B013484					2026-07-15T15:54:31	true
post	B013485					2026-07-15T15:54:31	true
post	B013495					2026-07-15T15:54:31	true
post	B013502					2026-07-15T15:54:31	true
post	B013555					2026-07-15T15:54:31	true
post	B013556					2026-07-15T15:54:31	true
post	B013579					2026-07-15T15:54:31	true
post	B013585					2026-07-15T15:54:31	true
post	B013594					2026-07-15T15:54:31	true
post	B013603					2026-07-15T15:25:43	true
post	B013625		53996	Avenida Santos Dumont		2026-07-15T15:51:53	
post	B013638					2026-07-15T15:54:31	true
post	B013645		53996	Avenida Santos Dumont		2026-07-15T15:51:53	
post	B013656					2026-07-15T15:54:31	true
post	B013668					2026-07-15T15:54:31	true
post	B013671					2026-07-15T15:54:31	true
post	B013676					2026-07-15T15:54:31	true
post	B013677					2026-07-15T15:54:31	true
post	B013680					2026-07-15T15:54:31	true
post	B013682					2026-07-15T15:54:31	true
post	B013685					2026-07-15T15:54:31	true
post	B013742					2026-07-15T15:54:31	true
post	B014053					2026-07-15T15:54:31	true
post	B014077					2026-07-15T15:54:31	true
post	B014186					2026-07-15T15:54:31	true
post	B014193					2026-07-15T15:54:31	true
post	B014235					2026-07-15T15:54:31	true
post	B014236					2026-07-15T15:54:31	true
post	B014282					2026-07-15T15:54:31	true
post	B014285					2026-07-15T15:54:31	true
post	B014429					2026-07-15T15:54:31	true
post	B014556					2026-07-15T15:54:31	true
post	B014588					2026-07-15T15:54:31	true
post	B014685					2026-07-15T15:54:31	true
post	B014705					2026-07-15T15:54:31	true
post	B014725					2026-07-15T15:54:31	true
post	B014726					2026-07-15T15:54:31	true
post	B014727					2026-07-15T15:54:31	true
post	B014739					2026-07-15T15:54:31	true
post	B014752					2026-07-15T15:54:31	true
post	B014763					2026-07-15T15:54:31	true
post	B014766					2026-07-15T15:54:31	true
post	B014768					2026-07-15T15:54:31	true
post	B014794					2026-07-15T15:54:31	true
post	B014810					2026-07-15T15:54:31	true
post	B014812					2026-07-15T15:54:31	true
post	B014845					2026-07-15T15:54:31	true
post	B014888					2026-07-15T15:54:31	true
post	B014898					2026-07-15T15:54:31	true
post	B014904					2026-07-15T15:54:31	true
post	B014905					2026-07-15T15:54:31	true
post	B014909					2026-07-15T15:54:31	true
post	B014910					2026-07-15T15:54:31	true
post	B014913					2026-07-15T15:54:31	true
post	B014915					2026-07-15T15:54:31	true
post	B014917					2026-07-15T15:54:31	true
post	B014946					2026-07-15T15:54:31	true
post	B014949					2026-07-15T15:54:31	true
post	B014950					2026-07-15T15:54:31	true
post	B014965					2026-07-15T15:54:31	true
post	B014967					2026-07-15T15:54:31	true
post	B014981					2026-07-15T15:54:31	true
post	B014985					2026-07-15T15:54:31	true
post	B014990					2026-07-15T15:54:31	true
post	B014999					2026-07-15T15:54:31	true
post	B015000					2026-07-15T15:54:31	true
post	B015003					2026-07-15T15:54:31	true
post	B015012					2026-07-15T15:54:31	true
post	B015016					2026-07-15T15:54:31	true
post	B015019					2026-07-15T15:54:31	true
post	B015020					2026-07-15T15:54:31	true
post	B015027					2026-07-15T15:54:31	true
post	B015030					2026-07-15T15:54:31	true
post	B015033					2026-07-15T15:54:31	true
post	B015035					2026-07-15T15:54:31	true
post	B015037					2026-07-15T15:54:31	true
post	B015038					2026-07-15T15:54:31	true
post	B015039					2026-07-15T15:54:31	true
post	B015040					2026-07-15T15:54:31	true
post	B015041					2026-07-15T15:54:31	true
post	B015042					2026-07-15T15:54:31	true
post	B015048					2026-07-15T15:54:31	true
post	B015051					2026-07-15T15:54:31	true
post	B015053					2026-07-15T15:54:31	true
post	B015054					2026-07-15T15:54:31	true
post	B015055					2026-07-15T15:54:31	true
post	B015068					2026-07-15T15:54:31	true
post	B015071					2026-07-15T15:54:31	true
post	B015074					2026-07-15T15:54:31	true
post	B015078					2026-07-15T15:54:31	true
post	B015080					2026-07-15T15:54:31	true
post	B015081					2026-07-15T15:54:31	true
post	B015082					2026-07-15T15:54:31	true
post	B015083					2026-07-15T15:54:31	true
post	B015084					2026-07-15T15:54:31	true
post	B015086					2026-07-15T15:54:31	true
post	B015087					2026-07-15T15:54:31	true
post	B015088					2026-07-15T15:54:31	true
post	B015090					2026-07-15T15:20:15	true
post	B015091					2026-07-15T15:20:15	true
post	B015092					2026-07-15T15:20:15	true
post	B015094					2026-07-15T15:20:15	true
post	B015095					2026-07-15T15:20:15	true
post	B015178					2026-07-15T15:54:31	true
post	B015242					2026-07-15T15:54:31	true
post	B015243					2026-07-15T15:54:31	true
post	B015247					2026-07-15T15:54:31	true
post	B015259					2026-07-15T15:54:31	true
post	B015268					2026-07-15T15:54:31	true
post	B015270					2026-07-15T15:54:31	true
post	B015272					2026-07-15T15:54:31	true
post	B015275					2026-07-15T15:54:31	true
post	B015276					2026-07-15T15:54:31	true
post	B015277					2026-07-15T15:54:31	true
post	B015279					2026-07-15T15:54:31	true
post	B015280					2026-07-15T15:54:31	true
post	B015283					2026-07-15T15:20:15	true
post	B015285					2026-07-15T15:54:31	true
post	B015286					2026-07-15T15:54:31	true
post	B015291					2026-07-15T15:54:31	true
post	B015302					2026-07-15T15:54:31	true
post	B015306					2026-07-15T15:54:31	true
post	B015308					2026-07-15T15:54:31	true
post	B015315					2026-07-15T15:54:31	true
post	B015316					2026-07-15T15:54:31	true
post	B015325					2026-07-15T15:54:31	true
post	B015328					2026-07-15T15:54:31	true
post	B015338					2026-07-15T15:54:31	true
post	B015346					2026-07-15T15:54:31	true
post	B015347					2026-07-15T15:54:31	true
post	B015351					2026-07-15T15:54:31	true
post	B015352					2026-07-15T15:54:31	true
post	B015358		75183	Travessa do Forte		2026-07-15T15:53:57	
post	B015360					2026-07-15T15:54:31	true
post	B015361					2026-07-15T15:54:31	true
post	B015363					2026-07-15T15:54:31	true
post	B015367					2026-07-15T15:54:31	true
post	B015368					2026-07-15T15:54:31	true
post	B015370					2026-07-15T15:54:31	true
post	B015371					2026-07-15T15:54:31	true
post	B015374					2026-07-15T15:54:31	true
post	B015375					2026-07-15T15:54:31	true
post	B015376					2026-07-15T15:54:31	true
post	B015380					2026-07-15T15:54:31	true
post	B015387					2026-07-15T15:54:31	true
post	B015389					2026-07-15T15:54:31	true
post	B015390					2026-07-15T15:54:31	true
post	B015400					2026-07-15T15:54:31	true
post	B015429					2026-07-15T15:54:31	true
post	B015445					2026-07-15T15:54:31	true
post	B015446					2026-07-15T15:54:31	true
post	B015447					2026-07-15T15:54:31	true
post	B015448					2026-07-15T15:54:31	true
post	B015456					2026-07-15T15:54:31	true
post	B015457					2026-07-15T15:54:31	true
post	B015458					2026-07-15T15:54:31	true
post	B015459					2026-07-15T15:54:31	true
post	B015463					2026-07-15T15:20:15	true
post	B015467					2026-07-15T15:54:31	true
post	B015471					2026-07-15T15:54:31	true
post	B015473					2026-07-15T15:54:31	true
post	B015474					2026-07-15T15:54:31	true
post	B015475					2026-07-15T15:54:31	true
post	B015481					2026-07-15T15:54:31	true
post	B015482					2026-07-15T15:54:31	true
post	B015483					2026-07-15T15:54:31	true
post	B015484					2026-07-15T15:54:31	true
post	B015485					2026-07-15T15:54:31	true
post	B015486					2026-07-15T15:54:31	true
post	B015487					2026-07-15T15:54:31	true
post	B015488					2026-07-15T15:54:31	true
post	B015489					2026-07-15T15:54:31	true
post	B015491					2026-07-15T15:54:31	true
post	B015492					2026-07-15T15:54:31	true
post	B015493					2026-07-15T15:54:31	true
post	B015494					2026-07-15T15:54:31	true
post	B015495					2026-07-15T15:54:31	true
post	B015497					2026-07-15T15:54:31	true
post	B015500					2026-07-15T15:54:31	true
post	B015588					2026-07-15T15:54:31	true
post	B015589					2026-07-15T15:54:31	true
post	B015590					2026-07-15T15:54:31	true
post	B015594					2026-07-15T15:54:31	true
post	B015595					2026-07-15T15:54:31	true
post	B015605					2026-07-15T15:54:31	true
post	B015607					2026-07-15T15:54:31	true
post	B015623					2026-07-15T15:54:31	true
post	B015629		60500	Rua Vigário Tenório		2026-07-15T15:08:12	
post	B015633					2026-07-15T15:54:31	true
post	B015636					2026-07-15T15:54:31	true
post	B015637					2026-07-15T15:54:31	true
post	B015640					2026-07-15T15:54:31	true
post	B015641					2026-07-15T15:54:31	true
post	B015642					2026-07-15T15:54:31	true
post	B015643					2026-07-15T15:54:31	true
post	B015644					2026-07-15T15:54:31	true
post	B015654					2026-07-15T15:54:31	true
post	B015656		61700	Travessa Tuyuty		2026-07-15T15:08:58	
post	B015662					2026-07-15T15:54:31	true
post	B015668					2026-07-15T15:54:31	true
post	B015670					2026-07-15T15:54:31	true
post	B015671					2026-07-15T15:54:31	true
post	B015676					2026-07-15T15:54:31	true
post	B015677					2026-07-15T15:54:31	true
post	B015679					2026-07-15T15:54:31	true
post	B015682					2026-07-15T15:54:31	true
post	B015683					2026-07-15T15:54:31	true
post	B015686					2026-07-15T15:54:31	true
post	B015689					2026-07-15T15:54:31	true
post	B015690					2026-07-15T15:54:31	true
post	B015698					2026-07-15T15:54:31	true
post	B015699					2026-07-15T15:54:31	true
post	B015702					2026-07-15T15:24:19	true
post	B015705					2026-07-15T15:54:31	true
post	B015707					2026-07-15T15:54:31	true
post	B015708					2026-07-15T15:54:31	true
post	B015709					2026-07-15T15:54:31	true
post	B015712		61700	Travessa Tuyuty		2026-07-15T15:08:58	
post	B015713		61700	Travessa Tuyuty		2026-07-15T15:09:04	
post	B015714					2026-07-15T15:54:31	true
post	B015731					2026-07-15T15:54:31	true
post	B015734		60500	Rua Vigário Tenório		2026-07-15T15:08:12	
post	B015736		60500	Rua Vigário Tenório		2026-07-15T15:08:12	
post	B015743		60500	Rua Vigário Tenório		2026-07-15T15:08:12	
post	B015744		60500	Rua Vigário Tenório		2026-07-15T15:08:12	
post	B015745		60500	Rua Vigário Tenório		2026-07-15T15:08:12	
post	B015758					2026-07-15T15:54:31	true
post	B015761					2026-07-15T15:54:31	true
post	B015762					2026-07-15T15:54:31	true
post	B015764					2026-07-15T15:54:31	true
post	B015765		3638	Rua Álvares Cabral		2026-07-15T15:38:34	
post	B015770					2026-07-15T15:16:18	true
post	B015771					2026-07-15T15:16:18	true
post	B015773					2026-07-15T15:16:18	true
post	B015774					2026-07-15T15:54:31	true
post	B015780					2026-07-15T15:54:31	true
post	B015782					2026-07-15T15:54:31	true
post	B015783					2026-07-15T15:54:31	true
post	B015784					2026-07-15T15:54:31	true
post	B015785					2026-07-15T15:54:31	true
post	B015787					2026-07-15T15:54:31	true
post	B015789					2026-07-15T15:54:31	true
post	B015792					2026-07-15T15:54:31	true
post	B015795					2026-07-15T15:54:31	true
post	B015800					2026-07-15T15:54:31	true
post	B015806					2026-07-15T15:54:31	true
post	B015807					2026-07-15T15:54:31	true
post	B015808					2026-07-15T15:54:31	true
post	B015815					2026-07-15T15:54:31	true
post	B015816					2026-07-15T15:54:31	true
post	B015819					2026-07-15T15:54:31	true
post	B015820					2026-07-15T15:54:31	true
post	B015821					2026-07-15T15:54:31	true
post	B015824					2026-07-15T15:54:31	true
post	B015829					2026-07-15T15:54:31	true
post	B015839					2026-07-15T15:54:31	true
post	B015840					2026-07-15T15:54:31	true
post	B015841					2026-07-15T15:54:31	true
post	B015847					2026-07-15T15:54:31	true
post	B015853					2026-07-15T15:54:31	true
post	B015855		16756	Avenida Central	Coloquei na Av Central porque o Beco não está na lista da prefeitura	2026-07-15T15:47:13	
post	B015859					2026-07-15T15:54:31	true
post	B015869					2026-07-15T15:54:31	true
post	B015879					2026-07-15T15:54:31	true
post	B015880					2026-07-15T15:54:31	true
post	B015884					2026-07-15T15:54:31	true
post	B015885					2026-07-15T15:54:31	true
post	B015888					2026-07-15T15:54:31	true
post	B015889					2026-07-15T15:54:31	true
post	B015890					2026-07-15T15:54:31	true
post	B015892		75183	Travessa do Forte		2026-07-15T15:53:57	
post	B015893		75183	Travessa do Forte		2026-07-15T15:53:57	
post	B015894		75183	Travessa do Forte		2026-07-15T15:53:57	
post	B015895					2026-07-15T15:54:31	true
post	B015896					2026-07-15T15:54:31	true
post	B015897					2026-07-15T15:54:31	true
post	B015900					2026-07-15T15:54:31	true
post	B015937					2026-07-15T15:54:31	true
post	B015981					2026-07-15T15:54:31	true
post	B015982					2026-07-15T15:54:31	true
post	B015985					2026-07-15T15:54:31	true
post	B015986					2026-07-15T15:54:31	true
post	B015987					2026-07-15T15:54:31	true
post	B015989					2026-07-15T15:54:31	true
post	B015990					2026-07-15T15:54:31	true
post	B015991					2026-07-15T15:54:31	true
post	B015993					2026-07-15T15:54:31	true
post	B016000					2026-07-15T15:54:31	true
post	B016179					2026-07-15T15:54:31	true
post	B016186					2026-07-15T15:54:31	true
post	B016189					2026-07-15T15:54:31	true
post	B016191					2026-07-15T15:54:31	true
post	B016224					2026-07-15T15:54:31	true
post	B016226					2026-07-15T15:54:31	true
post	B016234					2026-07-15T15:54:31	true
post	B016239					2026-07-15T15:54:31	true
post	B016240					2026-07-15T15:54:31	true
post	B016241					2026-07-15T15:54:31	true
post	B016247					2026-07-15T15:54:31	true
post	B016248					2026-07-15T15:54:31	true
post	B016249					2026-07-15T15:54:31	true
post	B016250					2026-07-15T15:54:31	true
post	B016251					2026-07-15T15:54:31	true
post	B016252					2026-07-15T15:54:31	true
post	B016253					2026-07-15T15:54:31	true
post	B016254					2026-07-15T15:54:31	true
post	B016256					2026-07-15T15:54:31	true
post	B016262					2026-07-15T15:54:31	true
post	B016263					2026-07-15T15:54:31	true
post	B016268					2026-07-15T15:54:31	true
post	B016272					2026-07-15T15:54:31	true
post	B016274					2026-07-15T15:54:31	true
post	B016276					2026-07-15T15:54:31	true
post	B016277					2026-07-15T15:54:31	true
post	B016278					2026-07-15T15:54:31	true
post	B016279					2026-07-15T15:54:31	true
post	B016280					2026-07-15T15:54:31	true
post	B016284					2026-07-15T15:54:31	true
post	B016285					2026-07-15T15:54:31	true
post	B016286					2026-07-15T15:54:31	true
post	B016287					2026-07-15T15:54:31	true
post	B016289					2026-07-15T15:54:31	true
post	B016290					2026-07-15T15:54:31	true
post	B016293					2026-07-15T15:54:31	true
post	B016299					2026-07-15T15:54:31	true
post	B016300					2026-07-15T15:54:31	true
post	B016401					2026-07-15T15:54:31	true
post	B016404					2026-07-15T15:54:31	true
post	B016405					2026-07-15T15:54:31	true
post	B016409					2026-07-15T15:54:31	true
post	B016411					2026-07-15T15:54:31	true
post	B016419					2026-07-15T15:54:31	true
post	B016420					2026-07-15T15:54:31	true
post	B016421					2026-07-15T15:54:31	true
post	B016422					2026-07-15T15:54:31	true
post	B016423					2026-07-15T15:54:31	true
post	B016424					2026-07-15T15:54:31	true
post	B016425					2026-07-15T15:54:31	true
post	B016426					2026-07-15T15:54:31	true
post	B016427					2026-07-15T15:54:31	true
post	B016428					2026-07-15T15:54:31	true
post	B016429					2026-07-15T15:54:31	true
post	B016431					2026-07-15T15:54:31	true
post	B016432					2026-07-15T15:54:31	true
post	B016436					2026-07-15T15:54:31	true
post	B016437					2026-07-15T15:54:31	true
post	B016438					2026-07-15T15:54:31	true
post	B016441					2026-07-15T15:54:31	true
post	B016442					2026-07-15T15:54:31	true
post	B016447		23558	Travessa do Falcão		2026-07-15T15:53:27	
post	B016450		23558	Travessa do Falcão		2026-07-15T15:53:27	
post	B016452					2026-07-15T15:54:31	true
post	B016453					2026-07-15T15:54:31	true
post	B016454					2026-07-15T15:54:31	true
post	B016455					2026-07-15T15:54:31	true
post	B016456					2026-07-15T15:54:31	true
post	B016459					2026-07-15T15:54:31	true
post	B016461					2026-07-15T15:54:31	true
post	B016462					2026-07-15T15:54:31	true
post	B016463					2026-07-15T15:54:31	true
post	B016467					2026-07-15T15:54:31	true
post	B016469					2026-07-15T15:54:31	true
post	B016472					2026-07-15T15:54:31	true
post	B016473					2026-07-15T15:54:31	true
post	B016477					2026-07-15T15:54:31	true
post	B016479					2026-07-15T15:54:31	true
post	B016481					2026-07-15T15:54:31	true
post	B016482					2026-07-15T15:54:31	true
post	B016484					2026-07-15T15:54:31	true
post	B016489					2026-07-15T15:54:31	true
post	B016493					2026-07-15T15:54:31	true
post	B016494					2026-07-15T15:54:31	true
post	B016498					2026-07-15T15:54:31	true
post	B016648					2026-07-15T15:54:31	true
post	B016658					2026-07-15T15:25:18	true
post	B016762					2026-07-15T15:54:31	true
post	B016771					2026-07-15T15:54:31	true
post	B016772					2026-07-15T15:54:31	true
post	B016801					2026-07-15T15:54:31	true
post	B016802					2026-07-15T15:54:31	true
post	B016803					2026-07-15T15:54:31	true
post	B016804					2026-07-15T15:54:31	true
post	B016808					2026-07-15T15:54:31	true
post	B016811					2026-07-15T15:54:31	true
post	B016813					2026-07-15T15:54:31	true
post	B016815					2026-07-15T15:54:31	true
post	B016820					2026-07-15T15:54:31	true
post	B016821					2026-07-15T15:54:31	true
post	B016823					2026-07-15T15:54:31	true
post	B016824					2026-07-15T15:54:31	true
post	B016827					2026-07-15T15:54:31	true
post	B016828					2026-07-15T15:54:31	true
post	B016829					2026-07-15T15:54:31	true
post	B016842					2026-07-15T15:54:31	true
post	B016844					2026-07-15T15:54:31	true
post	B016855					2026-07-15T15:54:31	true
post	B016857					2026-07-15T15:54:31	true
post	B016861					2026-07-15T15:54:31	true
post	B016864					2026-07-15T15:54:31	true
post	B016865					2026-07-15T15:54:31	true
post	B016866					2026-07-15T15:54:31	true
post	B016869					2026-07-15T15:54:31	true
post	B016870					2026-07-15T15:54:31	true
post	B016879					2026-07-15T15:54:31	true
post	B016880					2026-07-15T15:54:31	true
post	B016884					2026-07-15T15:54:31	true
post	B017010					2026-07-15T15:54:31	true
post	B017033					2026-07-15T15:54:31	true
post	B017035					2026-07-15T15:54:31	true
post	B017036					2026-07-15T15:54:31	true
post	B017040					2026-07-15T15:54:31	true
post	B017044					2026-07-15T15:54:31	true
post	B017083					2026-07-15T15:54:31	true
post	B017110					2026-07-15T15:54:31	true
post	B017137		89290	Rua Braço do Norte		2026-07-15T15:17:29	
post	B017151		89346	Rua Diamante do Norte		2026-07-15T15:17:23	
post	B017153					2026-07-15T15:54:31	true
post	B017154					2026-07-15T15:54:31	true
post	B017155					2026-07-15T15:54:31	true
post	B017156					2026-07-15T15:54:31	true
post	B017157		89346	Rua Diamante do Norte		2026-07-15T15:17:23	
post	B017158		89346	Rua Diamante do Norte		2026-07-15T15:17:23	
post	B017166					2026-07-15T15:54:31	true
post	B017169					2026-07-15T15:54:31	true
post	B017174					2026-07-15T15:54:31	true
post	B017177					2026-07-15T15:54:31	true
post	B017184					2026-07-15T15:54:31	true
post	B017185					2026-07-15T15:54:31	true
post	B017186					2026-07-15T15:54:31	true
post	B017195					2026-07-15T15:54:31	true
post	B017200					2026-07-15T15:54:31	true
post	B017201					2026-07-15T15:54:31	true
post	B017203					2026-07-15T15:54:31	true
post	B017205					2026-07-15T15:54:31	true
post	B017206					2026-07-15T15:54:31	true
post	B017207					2026-07-15T15:54:31	true
post	B017211					2026-07-15T15:54:31	true
post	B017215					2026-07-15T15:20:15	true
post	B017218					2026-07-15T15:20:15	true
post	B017220					2026-07-15T15:54:31	true
post	B017222					2026-07-15T15:54:31	true
post	B017226					2026-07-15T15:54:31	true
post	B017230					2026-07-15T15:54:31	true
post	B017231					2026-07-15T15:54:31	true
post	B017239					2026-07-15T15:54:31	true
post	B017241					2026-07-15T15:54:31	true
post	B017242					2026-07-15T15:54:31	true
post	B017244					2026-07-15T15:54:31	true
post	B017245					2026-07-15T15:54:31	true
post	B017246					2026-07-15T15:54:31	true
post	B017247					2026-07-15T15:54:31	true
post	B017248					2026-07-15T15:54:31	true
post	B017249					2026-07-15T15:54:31	true
post	B017250					2026-07-15T15:54:31	true
post	B017251					2026-07-15T15:54:31	true
post	B017252					2026-07-15T15:54:31	true
post	B017253					2026-07-15T15:54:31	true
post	B017254					2026-07-15T15:54:31	true
post	B017255					2026-07-15T15:54:31	true
post	B017256					2026-07-15T15:54:31	true
post	B017260					2026-07-15T15:54:31	true
post	B017261					2026-07-15T15:54:31	true
post	B017262					2026-07-15T15:54:31	true
post	B017265					2026-07-15T15:54:31	true
post	B017266					2026-07-15T15:54:31	true
post	B017269					2026-07-15T15:54:31	true
post	B017271					2026-07-15T15:54:31	true
post	B017273					2026-07-15T15:54:31	true
post	B017274					2026-07-15T15:54:31	true
post	B017276					2026-07-15T15:54:31	true
post	B017277					2026-07-15T15:54:31	true
post	B017280					2026-07-15T15:54:31	true
post	B017281					2026-07-15T15:54:31	true
post	B017282					2026-07-15T15:54:31	true
post	B017284					2026-07-15T15:54:31	true
post	B017285					2026-07-15T15:54:31	true
post	B017286					2026-07-15T15:54:31	true
post	B017298					2026-07-15T15:54:31	true
post	B017302					2026-07-15T15:54:31	true
post	B017303					2026-07-15T15:54:31	true
post	B017305					2026-07-15T15:54:31	true
post	B017306					2026-07-15T15:54:31	true
post	B017307					2026-07-15T15:54:31	true
post	B017308					2026-07-15T15:54:31	true
post	B017311					2026-07-15T15:54:31	true
post	B017312					2026-07-15T15:54:31	true
post	B017313					2026-07-15T15:54:31	true
post	B017314					2026-07-15T15:54:31	true
post	B017317					2026-07-15T15:54:31	true
post	B017319					2026-07-15T15:54:31	true
post	B017320					2026-07-15T15:54:31	true
post	B017321					2026-07-15T15:54:31	true
post	B017323					2026-07-15T15:54:31	true
post	B017324					2026-07-15T15:54:31	true
post	B017325					2026-07-15T15:54:31	true
post	B017326					2026-07-15T15:54:31	true
post	B017327					2026-07-15T15:54:31	true
post	B017328					2026-07-15T15:54:31	true
post	B017331					2026-07-15T15:20:15	true
post	B017334					2026-07-15T15:54:31	true
post	B017335					2026-07-15T15:54:31	true
post	B017336					2026-07-15T15:54:31	true
post	B017337					2026-07-15T15:54:31	true
post	B017344					2026-07-15T15:54:31	true
post	B017345					2026-07-15T15:54:31	true
post	B017346					2026-07-15T15:54:31	true
post	B017348					2026-07-15T15:54:31	true
post	B017349					2026-07-15T15:54:31	true
post	B017356					2026-07-15T15:54:31	true
post	B017357					2026-07-15T15:54:31	true
post	B017360					2026-07-15T15:54:31	true
post	B017361					2026-07-15T15:54:31	true
post	B017363					2026-07-15T15:54:31	true
post	B017366					2026-07-15T15:54:31	true
post	B017367					2026-07-15T15:54:31	true
post	B017370					2026-07-15T15:54:31	true
post	B017371					2026-07-15T15:54:31	true
post	B017372					2026-07-15T15:54:31	true
post	B017380					2026-07-15T15:54:31	true
post	B017384					2026-07-15T15:54:31	true
post	B017385					2026-07-15T15:54:31	true
post	B017386					2026-07-15T15:54:31	true
post	B017387					2026-07-15T15:54:31	true
post	B017388					2026-07-15T15:54:31	true
post	B017390					2026-07-15T15:54:31	true
post	B017392					2026-07-15T15:54:31	true
post	B017394					2026-07-15T15:54:31	true
post	B017395					2026-07-15T15:54:31	true
post	B017396					2026-07-15T15:54:31	true
post	B017397					2026-07-15T15:54:31	true
post	B017398					2026-07-15T15:54:31	true
post	B017404					2026-07-15T15:54:31	true
post	B017407					2026-07-15T15:54:31	true
post	B017419					2026-07-15T15:54:31	true
post	B017431					2026-07-15T15:54:31	true
post	B017439					2026-07-15T15:54:31	true
post	B017445					2026-07-15T15:54:31	true
post	B017446					2026-07-15T15:54:31	true
post	B017447					2026-07-15T15:54:31	true
post	B017448					2026-07-15T15:54:31	true
post	B017481					2026-07-15T15:54:31	true
post	B017482					2026-07-15T15:54:31	true
post	B017484					2026-07-15T15:54:31	true
post	B017485					2026-07-15T15:54:31	true
post	B017489					2026-07-15T15:54:31	true
post	B017490					2026-07-15T15:54:31	true
post	B017493					2026-07-15T15:54:31	true
post	B017494					2026-07-15T15:54:31	true
post	B017495					2026-07-15T15:54:31	true
post	B017496					2026-07-15T15:54:31	true
post	B017529					2026-07-15T15:54:31	true
post	B017540					2026-07-15T15:54:31	true
post	B017551					2026-07-15T15:54:31	true
post	B017557					2026-07-15T15:54:31	true
post	B017560					2026-07-15T15:54:31	true
post	B017561					2026-07-15T15:54:31	true
post	B017593					2026-07-15T15:54:31	true
post	B017622					2026-07-15T15:54:31	true
post	B017623					2026-07-15T15:54:31	true
post	B017627					2026-07-15T15:54:31	true
post	B017630					2026-07-15T15:54:31	true
post	B017633					2026-07-15T15:16:18	true
post	B017636					2026-07-15T15:16:18	true
post	B017637					2026-07-15T15:16:18	true
post	B017638					2026-07-15T15:16:18	true
post	B017662					2026-07-15T15:54:31	true
post	B017667					2026-07-15T15:54:31	true
post	B017670					2026-07-15T15:54:31	true
post	B017677					2026-07-15T15:54:31	true
post	B017679					2026-07-15T15:54:31	true
post	B017680					2026-07-15T15:54:31	true
post	B017683					2026-07-15T15:54:31	true
post	B017688					2026-07-15T15:16:18	true
post	B017689					2026-07-15T15:16:18	true
post	B017691					2026-07-15T15:54:31	true
post	B017692					2026-07-15T15:54:31	true
post	B017709					2026-07-15T15:54:31	true
post	B017742					2026-07-15T15:54:31	true
post	B017743					2026-07-15T15:54:31	true
post	B017745					2026-07-15T15:54:31	true
post	B017753					2026-07-15T15:54:31	true
post	B017754					2026-07-15T15:54:31	true
post	B017786					2026-07-15T15:54:31	true
post	B017801					2026-07-15T15:54:31	true
post	B017814					2026-07-15T15:54:31	true
post	B017816					2026-07-15T15:54:31	true
post	B017817					2026-07-15T15:54:31	true
post	B017822					2026-07-15T15:54:31	true
post	B017827					2026-07-15T15:54:31	true
post	B017829					2026-07-15T15:54:31	true
post	B017834					2026-07-15T15:20:15	true
post	B017836					2026-07-15T15:20:15	true
post	B017838					2026-07-15T15:54:31	true
post	B017839					2026-07-15T15:54:31	true
post	B017840					2026-07-15T15:54:31	true
post	B017841					2026-07-15T15:54:31	true
post	B017843					2026-07-15T15:54:31	true
post	B017844					2026-07-15T15:54:31	true
post	B017855					2026-07-15T15:54:31	true
post	B017856					2026-07-15T15:54:31	true
post	B017857					2026-07-15T15:54:31	true
post	B017858					2026-07-15T15:54:31	true
post	B017862					2026-07-15T15:54:31	true
post	B017863					2026-07-15T15:54:31	true
post	B017864					2026-07-15T15:54:31	true
post	B017868					2026-07-15T15:54:31	true
post	B017869					2026-07-15T15:54:31	true
post	B017870					2026-07-15T15:54:31	true
post	B017886					2026-07-15T15:16:18	true
